app_language,geo,event_type,count
es_ES,;;;;;,timing,120
es_AR,SA;PE,perf,8
en_US,SA;CO,foreground,31
en_US,EU;HU,in_app_currency_action,6
en_US,EU;CH,action,474
en_US,AS;CN,foreground,3
en_IN,AS;IN,action,519
en_GB,EU;SE,foreground,21
en_GB,EU;PT,action,109
en_GB,EU;NL,in_app_currency_action,13
en_GB,EU;CY,foreground,19
en_GB,EU;AT,background,9
en_GB,AS;LB,in_app_currency_action,25
en_GB,AS;KW,session_end,66
el_GR,EU;DE,perf,6
de_DE,EU;AT,perf,68
ar_AE,AS;PH,perf,6
zh_CN,EU;IE,page_view,4
zh_CN,AS;MY,start,22
sv_SE,EU;SE,page_view,671
ru_RU,EU;LV,session_end,8
pt_PT,EU;FR,foreground,3
pl_PL,EU;BE,action,12
hu_HU,EU;HU,page_view,136
hu_HU,EU;DE,in_app_currency_action,5
fr_FR,EU;FR,background,1639
fr_FR,AF;SN,perf,1
fr_BE,EU;FR,start,1
es_US,SA;PE,timing,945
es_US,NA;GT,foreground,23
es_MX,SA;CO,foreground,16
es_ES,NA;SV,page_view,57
es_ES,NA;HN,foreground,4
en_US,OC;PW,action,62
en_US,NA;TT,foreground,40
en_US,NA;KN,timing,5
en_US,AS;JO,start,48
en_US,AS;BH,timing,215
en_US,AF;MA,page_view,16
en_SG,AS;SG,start,8
en_GB,OC;AU,page_view,3
en_GB,EU;RO,start,12
en_GB,EU;NL,session_end,23
en_GB,EU;IT,background,70
en_GB,AS;TW,page_view,37
en_GB,AS;LB,session_end,10
en_GB,AS;ID,perf,162
en_GB,AF;ZM,page_view,21
en_GB,AF;NG,in_app_currency_action,17
en_AU,AF;EG,perf,60
de_DE,EU;IT,perf,15
ar_EG,AS;OM,background,1
ar_EG,;;;;;,start,1
ar_AE,OC;AU,foreground,1
tr_TR,AF;RW,page_view,12
th_TH,AS;MY,start,8
nl_BE,EU;NL,perf,7
nb_NO,EU;NO,session_end,195
lv_LV,EU;LV,background,22
hu_HU,EU;GB,in_app_currency_action,4
hu_HU,EU;DE,foreground,4
fr_FR,AF;DZ,action,293
fr_CH,EU;LU,background,3
es_PR,NA;PR,page_view,5
es_ES,NA;US,session_end,39
es_ES,EU;GB,session_end,16
es_ES,;;;;;,in_app_currency_action,13
es_EC,SA;AR,session_end,14
es_CO,NA;MX,background,1
es_AR,SA;CL,start,2
en_US,OC;AU,session_end,6
en_US,EU;DE,start,23
en_US,AS;IR,in_app_currency_action,2
en_US,AS;IQ,start,7
en_US,AS;HK,background,32
en_US,AF;GH,session_end,1
en_NZ,AF;EG,background,2
en_GB,EU;PL,background,2
en_GB,EU;AT,timing,33
en_GB,AF;NG,foreground,32
en_CA,NA;CA,timing,4337
en_AU,AF;MU,action,52
de_AT,EU;AT,start,108
ar_IQ,EU;IE,action,888
ar_AE,EU;IT,start,7
ar_AE,AF;MA,in_app_currency_action,29
ro_RO,EU;DK,foreground,1
pt_PT,EU;PT,in_app_currency_action,82
pt_PT,AF;AO,page_view,77
pl_PL,EU;SE,perf,1
pl_PL,EU;GB,in_app_currency_action,10
pl_PL,EU;DE,foreground,30
pl_PL,EU;AT,action,52
nl_NL,EU;;;,background,1
lt_LT,EU;LT,background,97
ko_KR,AS;CN,session_end,9
iw_IL,EU;FR,timing,28
iw_IL,AS;IL,page_view,634
fa_IR,EU;RU,background,1
fa_IR,AS;IR,session_end,84
es_US,SA;CO,background,196
es_MX,SA;PY,timing,385
es_ES,SA;UY,foreground,10
es_ES,EU;FR,background,23
en_US,SA;PE,action,5
en_US,NA;PA,page_view,11
en_US,NA;BS,background,6
en_US,EU;IE,page_view,31
en_US,AS;VN,foreground,34
en_US,AS;NP,page_view,31
en_US,AS;MY,start,154
en_GB,EU;CH,perf,9
en_GB,AS;SG,session_end,225
en_GB,AF;MU,start,10
en_AU,OC;NZ,foreground,6
en_AU,AS;MY,in_app_currency_action,14
de_CH,EU;IT,start,4
bg_BG,EU;DE,action,47
ar_IL,AS;IL,timing,57
ar_EG,AF;EG,background,68
ar_AE,AS;OM,start,26
zh_HK,AS;HK,start,181
tr_TR,EU;GB,action,320
tr_DE,EU;DE,foreground,2
th_TH,AS;KR,start,1
ru_RU,EU;MD,timing,16
pt_PT,EU;BE,session_end,7
pl_PL,EU;SE,timing,1
lt_LT,EU;GB,session_end,4
hu_HU,EU;HU,in_app_currency_action,42
fr_FR,AF;TN,foreground,22
fr_FR,AF;DZ,page_view,20
fr_CA,EU;FR,timing,103
fi_FI,EU;FI,start,51
es_US,NA;DO,foreground,160
es_ES,SA;CO,perf,176
es_ES,NA;SV,in_app_currency_action,8
es_CL,SA;CL,perf,71
en_US,AS;MY,background,400
en_US,AF;MA,in_app_currency_action,6
en_US,AF;AO,start,1
en_GB,OC;AU,in_app_currency_action,1
en_GB,NA;CA,start,5
en_GB,EU;SE,start,12
en_GB,EU;CY,start,12
en_GB,EU;CH,timing,114
en_GB,AS;TW,in_app_currency_action,7
en_GB,AS;BD,perf,33
en_GB,AF;ZM,in_app_currency_action,6
en_GB,AF;MU,background,14
en_AU,AF;MU,page_view,7
de_CH,EU;IT,background,6
de_CH,EU;AT,action,34
de_AT,EU;CH,start,2
da_DK,;;;;;,foreground,40
ar_IQ,EU;IE,page_view,25
ar_AE,AS;OM,background,57
ar_AE,;;;;;,start,19
ru_RU,AS;AM,timing,274
pl_PL,EU;IE,background,13
nl_BE,EU;NL,page_view,14
nl_BE,EU;BE,start,40
it_IT,EU;GB,perf,3
it_IT,EU;AL,background,3
es_VE,SA;CO,foreground,1
es_US,SA;VE,background,40
es_US,NA;US,perf,1119
es_US,NA;NI,foreground,47
es_MX,NA;US,timing,207
es_ES,NA;CR,foreground,43
es_ES,EU;RO,session_end,1
es_CO,SA;AR,session_end,26
es_AR,NA;CR,background,24
en_US,NA;JM,timing,280
en_US,EU;SE,session_end,17
en_US,AS;IN,start,138
en_GB,EU;MK,session_end,7
en_GB,EU;FR,perf,28
en_GB,AS;SA,in_app_currency_action,154
en_GB,AS;BD,action,812
en_GB,AF;TZ,start,1
en_AU,AS;IN,in_app_currency_action,26
el_GR,EU;CY,foreground,4
de_DE,EU;DE,start,1159
ar_EG,AS;KW,start,7
ar_AE,AS;IQ,action,51
ar_AE,AF;EG,start,24
zh_TW,AS;HK,session_end,88
zh_CN,AS;CN,in_app_currency_action,14
ru_RU,AS;TM,foreground,10
ru_RU,AS;KZ,in_app_currency_action,151
ru_RU,AS;KG,timing,117
ru_RU,;;;;;,foreground,9
ro_RO,EU;SE,background,1
pt_BR,;;;;;,action,8
mk_MK,EU;DE,background,8
lv_LV,EU;LV,perf,25
lv_LV,EU;GB,background,2
it_IT,EU;DE,timing,511
hy_AM,EU;RU,action,217
fr_FR,EU;BE,foreground,102
fr_CH,EU;LU,perf,2
es_UY,SA;UY,action,414
es_US,SA;EC,background,133
es_US,NA;US,action,18773
es_CO,NA;MX,perf,9
es_AR,SA;AR,start,18
en_US,SA;PE,page_view,2
en_US,SA;CL,timing,32
en_US,AS;OM,start,17
en_US,AS;KR,start,1
en_US,AS;HK,perf,40
en_NZ,AF;EG,perf,14
en_IE,EU;NO,action,104
en_GB,EU;PL,perf,5
en_GB,EU;LT,page_view,6
en_GB,EU;AL,foreground,51
en_CA,NA;PR,timing,2
en_CA,NA;JM,foreground,1
en_AU,AS;PK,foreground,1
bg_BG,EU;DE,page_view,10
ar_EG,AS;AE,background,5
ar_AE,AS;TR,session_end,27
ar_AE,AS;QA,start,32
zh_CN,AS;CN,page_view,47
tr_TR,EU;SI,timing,101
ru_RU,EU;MD,session_end,12
ro_RO,EU;RO,background,406
pt_PT,SA;BR,background,75
pt_BR,EU;PT,page_view,3
pl_PL,EU;DE,in_app_currency_action,21
fr_FR,EU;DK,start,4
fr_FR,AF;DZ,foreground,13
fr_CA,EU;FR,session_end,2
es_US,SA;BO,page_view,17
es_ES,SA;BR,start,8
en_US,AS;VN,in_app_currency_action,53
en_US,AS;IL,action,172
en_NZ,EU;GB,background,1
en_GB,EU;BA,action,80
en_GB,AS;OM,background,12
en_GB,AS;KH,action,16
en_GB,;;;;;,start,13
en_AU,AS;QA,action,877
en_AU,AF;MU,foreground,1
bg_BG,EU;BG,timing,2097
ar_SA,AS;SA,in_app_currency_action,9
ar_IQ,EU;IE,foreground,18
ar_EG,AS;QA,start,3
ar_AE,AS;IL,page_view,44
zh_CN,EU;DE,timing,3
tr_TR,EU;DE,start,56
sq_AL,EU;AL,action,15
pl_PL,EU;SE,start,4
pl_PL,EU;GB,timing,77
iw_IL,EU;FR,background,3
hu_HU,EU;HU,perf,68
fr_FR,EU;LU,foreground,3
fr_CA,EU;FR,in_app_currency_action,10
es_US,SA;PY,start,17
es_PY,SA;PY,page_view,2
es_ES,SA;VE,page_view,7
es_ES,NA;SV,perf,36
en_US,AS;TR,action,839
en_US,AS;SG,foreground,101
en_US,AS;IL,background,7
en_US,AF;MA,perf,29
en_GB,OC;AU,perf,2
en_GB,EU;NO,session_end,3
en_GB,EU;GB,start,997
en_GB,AS;TW,perf,34
en_GB,AS;MM,foreground,2
en_GB,AS;KH,background,1
en_GB,AS;IR,foreground,1
en_GB,AF;ZM,perf,10
en_AU,AS;QA,background,31
de_DE,EU;LU,session_end,8
ar_EG,AS;SA,action,539
ar_AE,AS;TR,page_view,100
vi_US,AS;VN,perf,9
sk_SK,EU;GB,background,1
ru_RU,EU;GB,start,3
ru_RU,AS;TW,perf,1
ru_RU,AS;KG,background,21
pl_PL,EU;PL,timing,4174
pl_PL,EU;AT,in_app_currency_action,1
nl_NL,EU;BE,in_app_currency_action,22
lv_LV,EU;LV,start,14
it_IT,EU;DE,background,52
it_IT,EU;BE,perf,48
it_IT,AS;SA,perf,7
hr_HR,EU;BA,page_view,18
fr_FR,EU;DE,action,940
fa_IR,;;;;;,perf,4
es_US,SA;AR,action,3510
es_US,NA;HN,in_app_currency_action,5
es_GT,NA;GT,start,4
es_ES,NA;MX,page_view,224
es_ES,EU;ES,timing,8440
es_ES,AS;KR,in_app_currency_action,7
en_US,NA;MX,in_app_currency_action,51
en_US,EU;UA,background,7
en_US,EU;MK,background,24
en_US,EU;IE,action,204
en_US,EU;GR,page_view,13
en_US,EU;FI,timing,145
en_US,AS;QA,foreground,86
en_US,AS;AM,page_view,63
en_GB,EU;PL,start,4
en_GB,EU;ES,page_view,8
en_GB,EU;BA,foreground,11
en_GB,AS;TR,background,1
en_GB,AS;TH,action,1218
en_GB,AS;MY,session_end,479
en_CA,NA;US,start,4
en_CA,NA;PR,background,7
en_CA,NA;CA,perf,607
en_AU,AS;TR,page_view,2
de_DE,EU;RO,in_app_currency_action,7
da_DK,EU;DK,page_view,199
bg_BG,EU;DE,in_app_currency_action,2
ar_EG,EU;SE,action,223
zh_HK,AS;HK,in_app_currency_action,514
zh_CN,AS;SG,foreground,20
th_TH,AS;MY,action,784
sk_SK,EU;SK,page_view,84
ru_RU,EU;BY,page_view,93
ru_RU,AS;GE,session_end,14
pt_BR,SA;PE,action,28
ms_MY,AS;MY,start,3
lt_LT,EU;DE,page_view,9
it_CH,EU;CH,perf,4
hu_HU,EU;GB,action,316
hr_HR,EU;HR,page_view,53
fr_BE,EU;BE,background,158
fi_FI,EU;FI,in_app_currency_action,76
es_VE,SA;VE,background,3
es_US,SA;UY,perf,18
es_US,NA;MX,background,940
es_ES,SA;EC,action,2292
es_ES,SA;CO,page_view,183
es_ES,SA;BO,session_end,10
es_ES,SA;AR,background,148
es_CL,SA;CL,page_view,65
es_AR,SA;PE,session_end,7
en_US,SA;CO,in_app_currency_action,6
en_US,OC;MP,action,21
en_US,NA;BB,foreground,13
en_US,EU;NL,foreground,13
en_US,AS;LB,foreground,9
en_US,AS;IR,action,113
en_GB,NA;US,timing,347
en_GB,EU;SE,in_app_currency_action,20
en_GB,EU;GR,start,2
en_GB,EU;CY,in_app_currency_action,3
en_GB,EU;BG,action,38
en_GB,AS;PH,timing,160
en_GB,AS;ID,start,40
en_GB,AS;AE,session_end,228
en_GB,AF;ZA,session_end,32
en_GB,AF;NG,timing,57
en_CA,NA;MX,foreground,7
en_AU,AF;EG,start,20
de_DE,EU;IT,start,7
de_AT,EU;DE,foreground,53
bg_BG,EU;ES,background,1
ar_AE,EU;GB,session_end,91
ar_AE,AS;PH,session_end,2
ar_AE,AF;MA,action,426
ar_AE,;;;;;,in_app_currency_action,27
zh_CN,NA;US,action,354
sv_SE,OC;AU,perf,1
sr_RS,EU;SE,in_app_currency_action,10
ru_RU,EU;MD,start,9
ru_RU,EU;EE,session_end,7
ru_RU,EU;AT,in_app_currency_action,10
pt_PT,AF;AO,in_app_currency_action,12
pt_BR,SA;BR,page_view,4002
pt_BR,;;;;;,timing,1
hy_AM,EU;RU,timing,64
fr_FR,AF;CI,session_end,5
fr_CA,EU;FR,start,3
es_UY,SA;UY,timing,158
es_US,NA;US,timing,7239
es_US,NA;CR,perf,68
es_MX,SA;PY,background,17
es_ES,NA;MX,action,2990
es_ES,NA;GT,in_app_currency_action,11
es_ES,NA;DO,page_view,2
es_AR,SA;AR,foreground,46
en_ZA,AS;PH,perf,1
en_US,NA;PR,perf,47
en_US,NA;DO,in_app_currency_action,3
en_US,EU;BA,perf,28
en_US,EU;AL,start,1
en_US,AS;OM,foreground,25
en_US,AS;AM,action,1409
en_US,AF;TZ,page_view,4
en_IE,EU;NO,timing,26
en_GB,EU;SK,page_view,3
en_GB,EU;CH,start,6
en_GB,AS;QA,page_view,43
en_GB,AS;PK,in_app_currency_action,15
en_GB,AS;HK,session_end,7
en_AU,AS;TR,action,18
da_DK,EU;DK,action,8098
ar_IL,AS;IL,background,17
ar_AE,AS;QA,foreground,72
zh_CN,AS;SG,page_view,10
sv_SE,AS;TH,timing,18
ru_RU,EU;LT,background,29
ru_RU,AS;KG,session_end,11
ro_RO,EU;DE,timing,324
ko_KR,AS;KR,background,90
it_IT,EU;DE,session_end,44
it_IT,EU;CH,background,2
fr_FR,EU;CH,action,266
fr_CA,SA;CO,action,58
et_EE,EU;EE,start,2
es_ES,NA;PA,in_app_currency_action,37
es_ES,NA;DO,start,4
en_ZA,EU;ES,action,70
en_US,EU;UA,session_end,5
en_US,EU;MK,session_end,20
en_US,EU;FR,perf,71
en_US,EU;BE,in_app_currency_action,5
en_US,AS;SA,in_app_currency_action,80
en_US,AS;BD,action,656
en_US,AF;TZ,start,1
en_PH,AS;ID,page_view,67
en_MY,AS;MY,action,209
en_HK,AS;HK,perf,5
en_GB,EU;LT,foreground,5
en_GB,AS;QA,start,21
en_GB,AS;MY,perf,672
en_GB,AS;IL,in_app_currency_action,12
en_CA,NA;PR,session_end,6
de_DE,EU;AT,timing,638
bg_BG,EU;DE,foreground,5
ar_EG,EU;GB,background,15
ar_AE,AS;KW,background,151
zh_CN,AS;SG,action,251
zh_CN,AS;MY,page_view,61
tr_TR,EU;BE,background,2
ru_RU,AS;IL,timing,192
ro_RO,EU;RO,start,205
ro_RO,EU;IT,background,8
pt_PT,SA;BR,start,24
pl_PL,EU;NO,start,9
nl_BE,EU;BE,session_end,62
lo_LA,AS;LA,timing,17
in_ID,AS;ID,start,186
hy_AM,AS;AM,page_view,17
fr_FR,EU;DE,foreground,33
fr_FR,AF;MA,background,141
fr_CH,EU;CH,page_view,28
fr_CA,SA;CO,in_app_currency_action,1
es_US,SA;EC,perf,100
es_US,SA;AR,foreground,261
es_ES,EU;RO,timing,1
en_ZA,EU;ES,in_app_currency_action,2
en_US,NA;CR,start,2
en_US,NA;CA,timing,305
en_US,NA;BB,action,44
en_US,EU;SE,timing,135
en_US,AS;LB,action,854
en_US,AS;IN,session_end,295
en_US,AF;NG,background,14
en_NZ,EU;GB,start,2
en_IN,AS;QA,background,9
en_IE,EU;IE,background,96
en_GB,EU;RO,page_view,31
en_GB,EU;MT,session_end,3
en_GB,EU;MK,timing,34
en_GB,AS;TH,foreground,35
en_GB,AF;TZ,session_end,1
en_CA,NA;MX,action,367
el_GR,EU;GR,perf,214
de_DE,EU;DE,session_end,1808
de_DE,EU;CH,background,4
de_AT,EU;DE,action,577
cs_CZ,EU;DK,timing,2
ar_EG,EU;SE,foreground,1
ar_EG,EU;NL,in_app_currency_action,4
ar_EG,AS;KW,session_end,12
ar_AE,EU;RO,foreground,1
ar_AE,EU;BE,start,2
ar_AE,AS;SA,start,267
ar_AE,AF;EG,session_end,37
zh_CN,NA;US,page_view,20
zh_CN,AS;CN,timing,226
sr_RS,EU;SE,action,229
sq_AL,EU;AL,page_view,1
ru_RU,EU;DE,foreground,7
ru_RU,AS;KZ,timing,1071
ru_RU,AS;AZ,foreground,57
ro_RO,EU;FR,foreground,28
pt_PT,AF;AO,action,247
pt_BR,SA;CO,in_app_currency_action,1
mk_MK,EU;MK,session_end,14
iw_IL,AS;IL,action,8171
fr_CH,EU;LU,start,2
es_GT,NA;GT,in_app_currency_action,10
es_CO,NA;MX,start,2
en_US,NA;US,payment_action,43
en_US,NA;PA,action,80
en_US,EU;NO,start,1
en_US,AS;TR,page_view,73
en_US,AS;NP,action,123
en_US,AS;HK,start,21
en_US,AF;KE,foreground,2
en_NZ,AF;EG,start,2
en_GB,EU;RU,action,2
en_GB,EU;AT,perf,27
en_GB,AS;BH,session_end,30
en_CA,NA;US,in_app_currency_action,18
en_CA,EU;DE,foreground,6
bg_BG,EU;NL,background,8
ar_EG,AS;SA,page_view,65
zh_TW,AS;TW,timing,2684
zh_HK,AS;MY,in_app_currency_action,1
zh_CN,EU;IE,action,33
zh_CN,AS;HK,start,16
sv_SE,EU;SE,action,7388
sv_SE,AF;DZ,start,2
ru_RU,AS;TR,start,4
pt_PT,AF;MZ,background,2
hu_HU,EU;HU,action,1592
hu_HU,EU;GB,page_view,54
fr_MA,AF;MA,in_app_currency_action,1
fr_FR,NA;HT,timing,3
fr_FR,EU;ES,timing,3
fr_FR,AF;RE,foreground,10
fa_IR,AS;AE,in_app_currency_action,24
es_US,NA;PR,start,47
es_US,NA;PA,timing,568
es_PE,SA;PE,foreground,81
es_MX,NA;US,in_app_currency_action,17
es_ES,SA;EC,page_view,171
es_ES,NA;SV,action,448
es_EC,SA;EC,in_app_currency_action,15
en_US,NA;US,session_end,11999
en_US,NA;JM,in_app_currency_action,36
en_US,EU;IT,action,1977
en_US,EU;GB,session_end,73
en_US,AS;PH,session_end,214
en_US,AS;IR,page_view,45
en_US,AF;MA,action,579
en_ID,AS;ID,foreground,1
en_GB,EU;BE,perf,1
en_GB,AS;TW,action,254
en_GB,AS;SA,perf,248
en_GB,AF;ZM,action,34
en_AU,AS;IN,perf,10
en_AU,AS;AE,start,2
el_GR,NA;US,foreground,1
el_CY,EU;CY,session_end,1
de_CH,EU;DE,timing,9
ar_AE,AS;JO,start,8
ar_AE,AS;BH,timing,2
ar_AE,AF;MA,page_view,30
zh_HK,AS;TW,start,1
zh_HK,AS;MY,page_view,5
tr_TR,EU;FR,foreground,33
ru_RU,EU;UA,background,217
ru_RU,EU;FR,session_end,16
ru_RU,AS;AM,page_view,108
it_IT,EU;IT,perf,1489
it_IT,EU;AL,in_app_currency_action,1
it_CH,EU;CH,session_end,10
hu_HU,EU;DE,action,36
es_US,SA;VE,in_app_currency_action,28
es_US,SA;UY,session_end,17
es_MX,NA;US,page_view,18
es_ES,EU;RO,foreground,1
es_CO,SA;AR,foreground,27
en_ZA,AS;AE,timing,120
en_US,NA;JM,page_view,68
en_US,NA;AW,session_end,4
en_US,EU;SE,foreground,21
en_US,EU;PT,action,45
en_US,EU;NL,in_app_currency_action,22
en_US,EU;AT,background,30
en_US,AS;LB,in_app_currency_action,2
en_US,AS;KW,session_end,14
en_PH,AS;PH,timing,1901
en_PH,AS;ID,start,14
en_NZ,OC;NZ,start,66
en_GB,EU;MK,foreground,8
en_GB,EU;IE,perf,141
en_GB,AS;NP,perf,7
en_GB,AF;NG,action,264
en_CA,NA;MX,in_app_currency_action,20
de_AT,EU;DE,in_app_currency_action,21
ar_SA,EU;GB,start,1
ar_JO,AS;SA,background,7
ar_AE,EU;DE,session_end,31
tr_TR,EU;UA,page_view,3
tr_TR,AS;AE,action,13
th_TH,NA;US,perf,6
sl_SI,EU;SI,foreground,16
ru_RU,EU;UA,timing,811
ru_RU,EU;LV,background,9
pl_PL,EU;IE,page_view,32
ms_MY,AS;MY,session_end,3
it_IT,EU;AL,page_view,4
fr_FR,EU;PL,in_app_currency_action,10
fr_CH,EU;XK,foreground,4
es_US,SA;VE,page_view,57
es_US,NA;SV,perf,16
es_MX,SA;CO,in_app_currency_action,14
es_AR,NA;CR,page_view,5
en_US,EU;HU,background,1
en_US,EU;BG,in_app_currency_action,18
en_US,EU;BE,start,5
en_US,AS;LK,foreground,11
en_NZ,OC;NZ,perf,105
en_GB,EU;NL,background,27
en_GB,AS;LB,background,15
en_GB,AS;KW,action,1538
en_GB,AS;IN,in_app_currency_action,261
en_GB,AS;ID,session_end,72
en_GB,AF;ZA,timing,199
en_CA,AS;KR,start,3
en_AU,AS;SA,start,2
en_AU,AF;EG,session_end,36
de_DE,EU;IT,session_end,7
ar_JO,AS;SA,timing,8
ar_IL,AS;SA,start,2
ar_AE,EU;SE,start,2
zh_CN,AS;HK,page_view,45
vi_VN,AS;VN,start,494
vi_VN,AS;SG,perf,1
th_TH,NA;US,in_app_currency_action,11
sr_RS,EU;SI,background,1
pl_PL,EU;IT,perf,4
it_IT,EU;IT,page_view,2178
hy_AM,AS;AM,action,304
hu_HU,EU;ES,start,2
hr_HR,EU;BA,foreground,11
fr_FR,EU;PL,timing,31
fr_FR,AS;KW,foreground,1
fr_CH,EU;CH,action,497
es_US,SA;CO,perf,163
es_US,NA;SV,in_app_currency_action,10
es_MX,NA;MX,perf,280
es_ES,NA;MX,foreground,167
es_CR,NA;CR,page_view,8
en_US,EU;GR,foreground,7
en_US,EU;FR,start,15
en_US,AS;TH,perf,139
en_US,AS;AM,foreground,41
en_US,AS;AE,page_view,148
en_US,AF;ZA,page_view,47
en_NZ,OC;NZ,in_app_currency_action,86
en_GB,EU;ES,foreground,6
en_GB,EU;DK,session_end,22
en_GB,AS;IN,timing,2222
en_AU,AS;TR,foreground,1
el_GR,EU;DE,background,12
de_DE,EU;AT,background,71
da_DK,EU;DK,foreground,106
ar_EG,AF;EG,perf,86
zh_CN,AS;SG,session_end,15
tr_TR,EU;FR,perf,31
tr_TR,EU;BE,in_app_currency_action,10
th_TH,AS;KR,background,1
sl_SI,EU;SI,start,8
ru_RU,EU;UA,action,3152
ru_RU,EU;BY,timing,612
ro_RO,EU;IT,in_app_currency_action,6
nl_NL,EU;NL,perf,557
fr_CH,EU;XK,start,2
fi_FI,EU;FI,background,135
es_ES,SA;CO,timing,816
es_CO,SA;AR,perf,19
es_CL,SA;CL,timing,218
en_US,SA;AR,page_view,35
en_US,OC;AU,page_view,46
en_US,NA;BB,session_end,11
en_US,EU;RO,start,29
en_US,EU;NL,session_end,6
en_US,EU;IT,background,26
en_US,AS;LK,start,11
en_US,AS;LB,session_end,6
en_US,AS;ID,perf,562
en_US,AF;NG,in_app_currency_action,9
en_US,AF;AO,background,1
en_IE,EU;IE,in_app_currency_action,78
en_GB,NA;CA,background,6
en_GB,EU;BE,foreground,6
en_GB,AS;SA,foreground,217
en_CA,NA;MX,session_end,5
en_AU,EU;GR,perf,4
en_AU,AS;IN,foreground,12
de_DE,EU;CH,in_app_currency_action,3
de_AT,EU;DE,session_end,48
de_AT,EU;CH,background,2
ar_JO,AS;SA,action,54
tr_TR,EU;GB,foreground,17
ru_RU,EU;GB,session_end,5
ru_RU,AS;AZ,perf,89
ru_RU,;;;;;,in_app_currency_action,10
pt_BR,SA;CO,session_end,12
pt_BR,SA;BR,background,2750
pl_PL,EU;NL,foreground,3
lv_LV,EU;IE,start,6
iw_IL,EU;FR,page_view,19
hu_HU,EU;ES,timing,7
fr_FR,EU;FR,perf,1578
fr_FR,EU;BE,in_app_currency_action,78
et_EE,EU;EE,background,2
es_US,SA;CL,start,190
es_GT,NA;GT,session_end,49
es_ES,NA;DO,background,5
en_US,EU;FR,timing,218
en_US,EU;ES,action,1091
en_US,AS;PK,start,29
en_US,AS;IL,page_view,41
en_US,AS;GE,action,83
en_GB,EU;SK,background,5
en_GB,EU;IT,perf,127
en_GB,EU;AL,in_app_currency_action,20
en_GB,AS;QA,background,57
en_GB,AS;KH,page_view,13
en_CA,NA;US,session_end,6
en_CA,EU;GB,session_end,9
en_AU,AS;QA,page_view,75
de_CH,EU;AT,foreground,8
cs_CZ,EU;CZ,start,33
ca_ES,EU;ES,action,456
bg_BG,EU;NL,action,49
zh_CN,EU;IE,foreground,1
tr_TR,EU;CH,timing,303
sv_SE,EU;SE,foreground,460
ru_RU,EU;UA,perf,171
ru_RU,AS;TW,background,5
ru_RU,AS;TM,action,49
pt_PT,EU;DE,background,1
pl_PL,EU;NL,timing,6
pl_PL,EU;DE,page_view,44
iw_IL,;;;;;,start,2
it_IT,EU;BE,background,44
is_IS,EU;IS,background,9
hu_HU,EU;HU,foreground,105
fr_FR,EU;BE,action,2831
fa_IR,AS;IR,timing,316
es_US,SA;PE,session_end,161
es_PR,NA;PR,in_app_currency_action,1
es_ES,SA;UY,page_view,12
es_ES,NA;SV,foreground,20
es_AR,NA;SV,background,3
en_US,SA;BR,start,29
en_US,EU;RU,action,1323
en_US,EU;HU,start,2
en_US,EU;AT,perf,39
en_US,AS;VN,page_view,101
en_US,AS;BH,session_end,18
en_US,AF;MA,foreground,7
en_PH,AS;MY,background,11
en_GB,EU;NL,start,8
en_GB,AS;TW,foreground,13
en_GB,AS;SG,timing,2882
en_GB,AF;ZM,foreground,10
en_CA,NA;JM,action,2
en_CA,AF;RW,background,9
de_DE,EU;GR,background,5
tr_TR,EU;CH,background,22
tr_TR,AF;RW,timing,13
sk_SK,EU;SK,foreground,64
ru_RU,EU;UA,start,77
ru_RU,EU;DE,action,229
ru_RU,EU;BY,foreground,81
ru_RU,AS;AZ,action,2635
pt_PT,EU;FR,perf,7
pl_PL,EU;NL,background,3
lt_LT,EU;GB,in_app_currency_action,6
lt_LT,EU;DE,foreground,7
hr_HR,EU;HR,foreground,48
fr_FR,EU;LU,page_view,4
es_US,NA;GT,perf,33
es_ES,SA;CO,foreground,221
es_ES,SA;BR,in_app_currency_action,17
es_ES,NA;HN,perf,3
es_CL,SA;CL,foreground,66
en_US,NA;TT,perf,62
en_US,AS;SG,page_view,242
en_GB,NA;US,session_end,19
en_GB,EU;IT,action,1437
en_GB,EU;GB,session_end,1449
en_GB,AS;PH,session_end,35
en_GB,AS;MM,page_view,16
de_DE,EU;LU,timing,123
de_CH,EU;AT,background,8
ar_JO,AS;SA,start,4
ar_AE,OC;AU,perf,2
vi_VN,NA;US,foreground,2
tr_TR,NA;US,foreground,12
tr_TR,EU;NL,perf,11
tr_TR,EU;BG,start,3
ru_RU,AS;TM,in_app_currency_action,2
pl_PL,EU;DE,action,773
nb_NO,EU;NO,perf,249
lv_LV,EU;LV,session_end,14
fr_CH,EU;LU,session_end,2
fa_IR,EU;DE,foreground,39
es_PY,SA;PY,background,1
es_ES,SA;VE,background,3
es_ES,NA;US,perf,61
es_ES,NA;NI,foreground,1
es_ES,EU;GB,perf,11
es_ES,;;;;;,foreground,41
es_CO,SA;CL,action,29
en_US,EU;RU,in_app_currency_action,36
en_US,EU;CH,start,6
en_US,AS;QA,page_view,88
en_US,AS;PK,in_app_currency_action,42
en_US,AS;HK,session_end,23
en_NZ,AF;EG,session_end,1
en_IN,AS;IN,start,22
en_HK,AS;HK,timing,8
en_GB,EU;PT,start,2
en_GB,EU;IS,perf,3
en_GB,EU;BA,page_view,20
en_GB,AS;MY,timing,3398
en_AU,OC;AU,perf,404
cs_CZ,EU;CZ,in_app_currency_action,68
ar_SA,AS;SA,action,239
